Time[s], RIGHT, LEFT, BACK, FWD, SO
3.901722, 1, 1, 1, 0, 0
3.902053, 1, 1, 1, 0, 1
3.902386, 1, 1, 1, 0, 0
3.902716, 1, 1, 1, 0, 1
3.903049, 1, 1, 1, 0, 0
3.90338, 1, 1, 1, 0, 1
3.903713, 1, 1, 1, 0, 0
3.904043, 1, 1, 1, 0, 1
3.904376, 1, 1, 1, 0, 0
3.904707, 1, 1, 1, 0, 1
3.905706, 1, 1, 1, 0, 0
3.906037, 1, 1, 1, 0, 1
3.907036, 1, 1, 1, 0, 0
3.907367, 1, 1, 1, 0, 1
3.908366, 1, 1, 1, 0, 0
3.908697, 1, 1, 1, 0, 1
3.909696, 1, 1, 1, 0, 0
3.910027, 1, 1, 1, 0, 1
3.91036, 1, 1, 1, 0, 0
3.91069, 1, 1, 1, 0, 1
3.911023, 1, 1, 1, 0, 0
3.911354, 1, 1, 1, 0, 1
3.911687, 1, 1, 1, 0, 0
3.912017, 1, 1, 1, 0, 1
3.91235, 1, 1, 1, 0, 0
3.912681, 1, 1, 1, 0, 1
3.913014, 1, 1, 1, 0, 0
3.913344, 1, 1, 1, 0, 1
3.913677, 1, 1, 1, 0, 0
3.914008, 1, 1, 1, 0, 1
3.914341, 1, 1, 1, 0, 0
3.914671, 1, 1, 1, 0, 1
3.915004, 1, 1, 1, 0, 0
3.915335, 1, 1, 1, 0, 1
3.915668, 1, 1, 1, 0, 0
3.915998, 1, 1, 1, 0, 1
3.916331, 1, 1, 1, 0, 0
3.916662, 1, 1, 1, 0, 1
3.917661, 1, 1, 1, 0, 0
3.917991, 1, 1, 1, 0, 1
3.918991, 1, 1, 1, 0, 0
3.919321, 1, 1, 1, 0, 1
3.920321, 1, 1, 1, 0, 0
3.920651, 1, 1, 1, 0, 1
3.921651, 1, 1, 1, 0, 0
3.921981, 1, 1, 1, 0, 1
3.922314, 1, 1, 1, 0, 0
3.922644, 1, 1, 1, 0, 1
3.922977, 1, 1, 1, 0, 0
3.923308, 1, 1, 1, 0, 1
3.923641, 1, 1, 1, 0, 0
3.923971, 1, 1, 1, 0, 1
3.924304, 1, 1, 1, 0, 0
3.924635, 1, 1, 1, 0, 1
3.924968, 1, 1, 1, 0, 0
3.925298, 1, 1, 1, 0, 1
3.925631, 1, 1, 1, 0, 0
3.925962, 1, 1, 1, 0, 1
3.926295, 1, 1, 1, 0, 0
3.926625, 1, 1, 1, 0, 1
3.926958, 1, 1, 1, 0, 0
3.927289, 1, 1, 1, 0, 1
3.927622, 1, 1, 1, 0, 0
3.927952, 1, 1, 1, 0, 1
3.928285, 1, 1, 1, 0, 0
3.928616, 1, 1, 1, 0, 1
3.929615, 1, 1, 1, 0, 0
3.929945, 1, 1, 1, 0, 1
3.930945, 1, 1, 1, 0, 0
3.931275, 1, 1, 1, 0, 1
3.932275, 1, 1, 1, 0, 0
3.932605, 1, 1, 1, 0, 1
3.933604, 1, 1, 1, 0, 0
3.933935, 1, 1, 1, 0, 1
3.934268, 1, 1, 1, 0, 0
3.934598, 1, 1, 1, 0, 1
3.934931, 1, 1, 1, 0, 0
3.935262, 1, 1, 1, 0, 1
3.935595, 1, 1, 1, 0, 0
3.935925, 1, 1, 1, 0, 1
3.936258, 1, 1, 1, 0, 0
3.936588, 1, 1, 1, 0, 1
3.936922, 1, 1, 1, 0, 0
3.937252, 1, 1, 1, 0, 1
3.937585, 1, 1, 1, 0, 0
3.937915, 1, 1, 1, 0, 1
3.938248, 1, 1, 1, 0, 0
3.938579, 1, 1, 1, 0, 1
3.938912, 1, 1, 1, 0, 0
3.939242, 1, 1, 1, 0, 1
3.939575, 1, 1, 1, 0, 0
3.939906, 1, 1, 1, 0, 1
3.940239, 1, 1, 1, 0, 0
3.940569, 1, 1, 1, 0, 1
3.941568, 1, 1, 1, 0, 0
3.941899, 1, 1, 1, 0, 1
3.942898, 1, 1, 1, 0, 0
3.943228, 1, 1, 1, 0, 1
3.944228, 1, 1, 1, 0, 0
3.944558, 1, 1, 1, 0, 1
3.945557, 1, 1, 1, 0, 0
3.945888, 1, 1, 1, 0, 1
3.946221, 1, 1, 1, 0, 0
3.946551, 1, 1, 1, 0, 1
3.946884, 1, 1, 1, 0, 0
3.947215, 1, 1, 1, 0, 1
3.947548, 1, 1, 1, 0, 0
3.947878, 1, 1, 1, 0, 1
3.948211, 1, 1, 1, 0, 0
3.948541, 1, 1, 1, 0, 1
3.948875, 1, 1, 1, 0, 0
3.949205, 1, 1, 1, 0, 1
3.949538, 1, 1, 1, 0, 0
3.949869, 1, 1, 1, 0, 1
3.950202, 1, 1, 1, 0, 0
3.950532, 1, 1, 1, 0, 1
3.950865, 1, 1, 1, 0, 0
3.951196, 1, 1, 1, 0, 1
3.951529, 1, 1, 1, 0, 0
3.951859, 1, 1, 1, 0, 1
3.952193, 1, 1, 1, 0, 0
3.952523, 1, 1, 1, 0, 1
3.953522, 1, 1, 1, 0, 0
3.953853, 1, 1, 1, 0, 1
3.954852, 1, 1, 1, 0, 0
3.955183, 1, 1, 1, 0, 1
3.956182, 1, 1, 1, 0, 0
3.956513, 1, 1, 1, 0, 1
3.957512, 1, 1, 1, 0, 0
3.957843, 1, 1, 1, 0, 1
3.958176, 1, 1, 1, 0, 0
3.958506, 1, 1, 1, 0, 1
3.958839, 1, 1, 1, 0, 0
3.95917, 1, 1, 1, 0, 1
3.959503, 1, 1, 1, 0, 0
3.959833, 1, 1, 1, 0, 1
3.960166, 1, 1, 1, 0, 0
3.960497, 1, 1, 1, 0, 1
3.96083, 1, 1, 1, 0, 0
3.96116, 1, 1, 1, 0, 1
3.961494, 1, 1, 1, 0, 0
3.961824, 1, 1, 1, 0, 1
3.962157, 1, 1, 1, 0, 0
3.962487, 1, 1, 1, 0, 1
3.962821, 1, 1, 1, 0, 0
3.963151, 1, 1, 1, 0, 1
3.963484, 1, 1, 1, 0, 0
3.963814, 1, 1, 1, 0, 1
3.964148, 1, 1, 1, 0, 0
3.964478, 1, 1, 1, 0, 1
3.965478, 1, 1, 1, 0, 0
3.965808, 1, 1, 1, 0, 1
3.966808, 1, 1, 1, 0, 0
3.967138, 1, 1, 1, 0, 1
3.968138, 1, 1, 1, 0, 0
3.968468, 1, 1, 1, 0, 1
3.969468, 1, 1, 1, 0, 0
3.969798, 1, 1, 1, 0, 1
3.970131, 1, 1, 1, 0, 0
3.970462, 1, 1, 1, 0, 1
3.970795, 1, 1, 1, 0, 0
3.971125, 1, 1, 1, 0, 1
3.971458, 1, 1, 1, 0, 0
3.971789, 1, 1, 1, 0, 1
3.972122, 1, 1, 1, 0, 0
3.972452, 1, 1, 1, 0, 1
3.972785, 1, 1, 1, 0, 0
3.973116, 1, 1, 1, 0, 1
3.973449, 1, 1, 1, 0, 0
3.973779, 1, 1, 1, 0, 1
3.974112, 1, 1, 1, 0, 0
3.974443, 1, 1, 1, 0, 1
3.974776, 1, 1, 1, 0, 0
3.975106, 1, 1, 1, 0, 1
3.975439, 1, 1, 1, 0, 0
3.97577, 1, 1, 1, 0, 1
3.976103, 1, 1, 1, 0, 0
3.976433, 1, 1, 1, 0, 1
3.977433, 1, 1, 1, 0, 0
3.977763, 1, 1, 1, 0, 1
3.978763, 1, 1, 1, 0, 0
3.979093, 1, 1, 1, 0, 1
3.980093, 1, 1, 1, 0, 0
3.980424, 1, 1, 1, 0, 1
3.981423, 1, 1, 1, 0, 0
3.981753, 1, 1, 1, 0, 1
3.982087, 1, 1, 1, 0, 0
3.982417, 1, 1, 1, 0, 1
3.98275, 1, 1, 1, 0, 0
3.98308, 1, 1, 1, 0, 1
3.983414, 1, 1, 1, 0, 0
3.983744, 1, 1, 1, 0, 1
3.984077, 1, 1, 1, 0, 0
3.984408, 1, 1, 1, 0, 1
3.984741, 1, 1, 1, 0, 0
3.985071, 1, 1, 1, 0, 1
3.985404, 1, 1, 1, 0, 0
3.985735, 1, 1, 1, 0, 1
3.986068, 1, 1, 1, 0, 0
3.986398, 1, 1, 1, 0, 1
3.986731, 1, 1, 1, 0, 0
3.987062, 1, 1, 1, 0, 1
3.987395, 1, 1, 1, 0, 0
3.987725, 1, 1, 1, 0, 1
3.988058, 1, 1, 1, 0, 0
3.988389, 1, 1, 1, 0, 1
3.989389, 1, 1, 1, 0, 0
3.989719, 1, 1, 1, 0, 1
3.990719, 1, 1, 1, 0, 0
3.991049, 1, 1, 1, 0, 1
3.99205, 1, 1, 1, 0, 0
3.99238, 1, 1, 1, 0, 1
3.99338, 1, 1, 1, 0, 0
3.993711, 1, 1, 1, 0, 1
3.994044, 1, 1, 1, 0, 0
3.994374, 1, 1, 1, 0, 1
3.994708, 1, 1, 1, 0, 0
3.995038, 1, 1, 1, 0, 1
3.995371, 1, 1, 1, 0, 0
3.995701, 1, 1, 1, 0, 1
3.996035, 1, 1, 1, 0, 0
3.996365, 1, 1, 1, 0, 1
3.996698, 1, 1, 1, 0, 0
3.997028, 1, 1, 1, 0, 1
3.997362, 1, 1, 1, 0, 0
3.997692, 1, 1, 1, 0, 1
3.998025, 1, 1, 1, 0, 0
3.998355, 1, 1, 1, 0, 1
3.998689, 1, 1, 1, 0, 0
3.999019, 1, 1, 1, 0, 1
3.999352, 1, 1, 1, 0, 0
3.999682, 1, 1, 1, 0, 1
4.000016, 1, 1, 1, 0, 0
4.000346, 1, 1, 1, 0, 1
4.001346, 1, 1, 1, 0, 0
4.001676, 1, 1, 1, 0, 1
4.002676, 1, 1, 1, 0, 0
4.003006, 1, 1, 1, 0, 1
4.004006, 1, 1, 1, 0, 0
4.004336, 1, 1, 1, 0, 1
4.005336, 1, 1, 1, 0, 0
4.005666, 1, 1, 1, 0, 1
4.005999, 1, 1, 1, 0, 0
4.00633, 1, 1, 1, 0, 1
4.006663, 1, 1, 1, 0, 0
4.006993, 1, 1, 1, 0, 1
4.007326, 1, 1, 1, 0, 0
4.007657, 1, 1, 1, 0, 1
4.00799, 1, 1, 1, 0, 0
4.00832, 1, 1, 1, 0, 1
4.008653, 1, 1, 1, 0, 0
4.008984, 1, 1, 1, 0, 1
4.009317, 1, 1, 1, 0, 0
4.009647, 1, 1, 1, 0, 1
4.00998, 1, 1, 1, 0, 0
4.01031, 1, 1, 1, 0, 1
4.010644, 1, 1, 1, 0, 0
4.010974, 1, 1, 1, 0, 1
4.011307, 1, 1, 1, 0, 0
4.011638, 1, 1, 1, 0, 1
4.011971, 1, 1, 1, 0, 0
4.012301, 1, 1, 1, 0, 1
4.013301, 1, 1, 1, 0, 0
4.013631, 1, 1, 1, 0, 1
4.014631, 1, 1, 1, 0, 0
4.014961, 1, 1, 1, 0, 1
4.015961, 1, 1, 1, 0, 0
4.016291, 1, 1, 1, 0, 1
4.017291, 1, 1, 1, 0, 0
4.017621, 1, 1, 1, 0, 1
4.017954, 1, 1, 1, 0, 0
4.018285, 1, 1, 1, 0, 1
4.018618, 1, 1, 1, 0, 0
4.018948, 1, 1, 1, 0, 1
4.019281, 1, 1, 1, 0, 0
4.019612, 1, 1, 1, 0, 1
4.019945, 1, 1, 1, 0, 0
4.020275, 1, 1, 1, 0, 1
4.020609, 1, 1, 1, 0, 0
4.020939, 1, 1, 1, 0, 1
4.021272, 1, 1, 1, 0, 0
4.021603, 1, 1, 1, 0, 1
4.021936, 1, 1, 1, 0, 0
4.022266, 1, 1, 1, 0, 1
4.022599, 1, 1, 1, 0, 0
4.02293, 1, 1, 1, 0, 1
4.023263, 1, 1, 1, 0, 0
4.023593, 1, 1, 1, 0, 1
4.023927, 1, 1, 1, 0, 0
4.024257, 1, 1, 1, 0, 1
4.025257, 1, 1, 1, 0, 0
4.025587, 1, 1, 1, 0, 1
4.026587, 1, 1, 1, 0, 0
4.026917, 1, 1, 1, 0, 1
4.027917, 1, 1, 1, 0, 0
4.028247, 1, 1, 1, 0, 1
4.029247, 1, 1, 1, 0, 0
4.029577, 1, 1, 1, 0, 1
4.029911, 1, 1, 1, 0, 0
4.030241, 1, 1, 1, 0, 1
4.030574, 1, 1, 1, 0, 0
4.030904, 1, 1, 1, 0, 1
4.031238, 1, 1, 1, 0, 0
4.031568, 1, 1, 1, 0, 1
4.031901, 1, 1, 1, 0, 0
4.032232, 1, 1, 1, 0, 1
4.032565, 1, 1, 1, 0, 0
4.032895, 1, 1, 1, 0, 1
4.033228, 1, 1, 1, 0, 0
4.033559, 1, 1, 1, 0, 1
4.033892, 1, 1, 1, 0, 0
4.034222, 1, 1, 1, 0, 1
4.034555, 1, 1, 1, 0, 0
4.034886, 1, 1, 1, 0, 1
4.035219, 1, 1, 1, 0, 0
4.035549, 1, 1, 1, 0, 1
4.035883, 1, 1, 1, 0, 0
4.036213, 1, 1, 1, 0, 1
4.037213, 1, 1, 1, 0, 0
4.037543, 1, 1, 1, 0, 1
4.038543, 1, 1, 1, 0, 0
4.038873, 1, 1, 1, 0, 1
4.039872, 1, 1, 1, 0, 0
4.040203, 1, 1, 1, 0, 1
4.041202, 1, 1, 1, 0, 0
4.041533, 1, 1, 1, 0, 1
4.041866, 1, 1, 1, 0, 0
4.042196, 1, 1, 1, 0, 1
4.042529, 1, 1, 1, 0, 0
4.04286, 1, 1, 1, 0, 1
4.043193, 1, 1, 1, 0, 0
4.043523, 1, 1, 1, 0, 1
4.043856, 1, 1, 1, 0, 0
4.044187, 1, 1, 1, 0, 1
4.04452, 1, 1, 1, 0, 0
4.04485, 1, 1, 1, 0, 1
4.045183, 1, 1, 1, 0, 0
4.045514, 1, 1, 1, 0, 1
4.045847, 1, 1, 1, 0, 0
4.046177, 1, 1, 1, 0, 1
4.04651, 1, 1, 1, 0, 0
4.046841, 1, 1, 1, 0, 1
4.047174, 1, 1, 1, 0, 0
4.047504, 1, 1, 1, 0, 1
4.047837, 1, 1, 1, 0, 0
4.048168, 1, 1, 1, 0, 1
4.049167, 1, 1, 1, 0, 0
4.049498, 1, 1, 1, 0, 1
4.050497, 1, 1, 1, 0, 0
4.050828, 1, 1, 1, 0, 1
4.051827, 1, 1, 1, 0, 0
4.052158, 1, 1, 1, 0, 1
4.053157, 1, 1, 1, 0, 0
4.053488, 1, 1, 1, 0, 1
4.053821, 1, 1, 1, 0, 0
4.054151, 1, 1, 1, 0, 1
4.054485, 1, 1, 1, 0, 0
4.054815, 1, 1, 1, 0, 1
4.055148, 1, 1, 1, 0, 0
4.055479, 1, 1, 1, 0, 1
4.055812, 1, 1, 1, 0, 0
4.056142, 1, 1, 1, 0, 1
4.056475, 1, 1, 1, 0, 0
4.056806, 1, 1, 1, 0, 1
4.057139, 1, 1, 1, 0, 0
4.057469, 1, 1, 1, 0, 1
4.057802, 1, 1, 1, 0, 0
4.058133, 1, 1, 1, 0, 1
4.058466, 1, 1, 1, 0, 0
4.058796, 1, 1, 1, 0, 1
4.059129, 1, 1, 1, 0, 0
4.05946, 1, 1, 1, 0, 1
4.059793, 1, 1, 1, 0, 0
4.060123, 1, 1, 1, 0, 1
4.061123, 1, 1, 1, 0, 0
4.061453, 1, 1, 1, 0, 1
4.062452, 1, 1, 1, 0, 0
4.062783, 1, 1, 1, 0, 1
4.063782, 1, 1, 1, 0, 0
4.064112, 1, 1, 1, 0, 1
4.065112, 1, 1, 1, 0, 0
4.065442, 1, 1, 1, 0, 1
4.065776, 1, 1, 1, 0, 0
4.066106, 1, 1, 1, 0, 1
4.066439, 1, 1, 1, 0, 0
4.06677, 1, 1, 1, 0, 1
4.067103, 1, 1, 1, 0, 0
4.067433, 1, 1, 1, 0, 1
4.067766, 1, 1, 1, 0, 0
4.068097, 1, 1, 1, 0, 1
4.06843, 1, 1, 1, 0, 0
4.06876, 1, 1, 1, 0, 1
4.069094, 1, 1, 1, 0, 0
4.069424, 1, 1, 1, 0, 1
4.069757, 1, 1, 1, 0, 0
4.070088, 1, 1, 1, 0, 1
4.070421, 1, 1, 1, 0, 0
4.070751, 1, 1, 1, 0, 1
4.071084, 1, 1, 1, 0, 0
4.071415, 1, 1, 1, 0, 1
4.071748, 1, 1, 1, 0, 0
4.072078, 1, 1, 1, 0, 1
4.073078, 1, 1, 1, 0, 0
4.073408, 1, 1, 1, 0, 1
4.074408, 1, 1, 1, 0, 0
4.074738, 1, 1, 1, 0, 1
4.075738, 1, 1, 1, 0, 0
4.076068, 1, 1, 1, 0, 1
4.077068, 1, 1, 1, 0, 0
4.077398, 1, 1, 1, 0, 1
4.077732, 1, 1, 1, 0, 0
4.078062, 1, 1, 1, 0, 1
4.078395, 1, 1, 1, 0, 0
4.078726, 1, 1, 1, 0, 1
4.079059, 1, 1, 1, 0, 0
4.079389, 1, 1, 1, 0, 1
4.079722, 1, 1, 1, 0, 0
4.080053, 1, 1, 1, 0, 1
4.080386, 1, 1, 1, 0, 0
4.080716, 1, 1, 1, 0, 1
4.081049, 1, 1, 1, 0, 0
4.08138, 1, 1, 1, 0, 1
4.081713, 1, 1, 1, 0, 0
4.082043, 1, 1, 1, 0, 1
4.082376, 1, 1, 1, 0, 0
4.082707, 1, 1, 1, 0, 1
4.08304, 1, 1, 1, 0, 0
4.08337, 1, 1, 1, 0, 1
4.083703, 1, 1, 1, 0, 0
4.084034, 1, 1, 1, 0, 1
4.085033, 1, 1, 1, 0, 0
4.085364, 1, 1, 1, 0, 1
4.086363, 1, 1, 1, 0, 0
4.086694, 1, 1, 1, 0, 1
4.087694, 1, 1, 1, 0, 0
4.088024, 1, 1, 1, 0, 1
4.089024, 1, 1, 1, 0, 0
4.089354, 1, 1, 1, 0, 1
4.089687, 1, 1, 1, 0, 0
4.090018, 1, 1, 1, 0, 1
4.090351, 1, 1, 1, 0, 0
4.090681, 1, 1, 1, 0, 1
4.091015, 1, 1, 1, 0, 0
4.091345, 1, 1, 1, 0, 1
4.091678, 1, 1, 1, 0, 0
4.092008, 1, 1, 1, 0, 1
4.092342, 1, 1, 1, 0, 0
4.092672, 1, 1, 1, 0, 1
4.093005, 1, 1, 1, 0, 0
4.093336, 1, 1, 1, 0, 1
4.093669, 1, 1, 1, 0, 0
4.093999, 1, 1, 1, 0, 1
4.094332, 1, 1, 1, 0, 0
4.094663, 1, 1, 1, 0, 1
4.094996, 1, 1, 1, 0, 0
4.095326, 1, 1, 1, 0, 1
4.095659, 1, 1, 1, 0, 0
4.09599, 1, 1, 1, 0, 1
4.09699, 1, 1, 1, 0, 0
4.09732, 1, 1, 1, 0, 1
4.098321, 1, 1, 1, 0, 0
4.098651, 1, 1, 1, 0, 1
4.099651, 1, 1, 1, 0, 0
4.099982, 1, 1, 1, 0, 1
4.100982, 1, 1, 1, 0, 0
4.101312, 1, 1, 1, 0, 1
4.101645, 1, 1, 1, 0, 0
4.101976, 1, 1, 1, 0, 1
4.102309, 1, 1, 1, 0, 0
4.102639, 1, 1, 1, 0, 1
4.102973, 1, 1, 1, 0, 0
4.103303, 1, 1, 1, 0, 1
4.103636, 1, 1, 1, 0, 0
4.103966, 1, 1, 1, 0, 1
4.1043, 1, 1, 1, 0, 0
4.10463, 1, 1, 1, 0, 1
4.104963, 1, 1, 1, 0, 0
4.105294, 1, 1, 1, 0, 1
4.105627, 1, 1, 1, 0, 0
4.105957, 1, 1, 1, 0, 1
4.10629, 1, 1, 1, 0, 0
4.106621, 1, 1, 1, 0, 1
4.106954, 1, 1, 1, 0, 0
4.107284, 1, 1, 1, 0, 1
4.107618, 1, 1, 1, 0, 0
4.107948, 1, 1, 1, 0, 1
4.108948, 1, 1, 1, 0, 0
4.109278, 1, 1, 1, 0, 1
4.110278, 1, 1, 1, 0, 0
4.110608, 1, 1, 1, 0, 1
4.111233, 1, 1, 1, 0, 0
4.111234, 0, 0, 0, 0, 0
4.111247, 1, 1, 1, 0, 0
4.111252, 1, 1, 1, 0, 1
4.112247, 1, 1, 1, 0, 0
4.112577, 1, 1, 1, 0, 1
4.113577, 1, 1, 1, 0, 0
4.113907, 1, 1, 1, 0, 1
4.114907, 1, 1, 1, 0, 0
4.115237, 1, 1, 1, 0, 1
4.116237, 1, 1, 1, 0, 0
4.116567, 1, 1, 1, 0, 1
4.116901, 1, 1, 1, 0, 0
4.117231, 1, 1, 1, 0, 1
4.117564, 1, 1, 1, 0, 0
4.117895, 1, 1, 1, 0, 1
4.118228, 1, 1, 1, 0, 0
4.118558, 1, 1, 1, 0, 1
4.118891, 1, 1, 1, 0, 0
4.119222, 1, 1, 1, 0, 1
4.119555, 1, 1, 1, 0, 0
4.119885, 1, 1, 1, 0, 1
4.120219, 1, 1, 1, 0, 0
4.12039, 1, 1, 1, 1, 0
4.1204, 0, 0, 0, 0, 0
4.12129, 1, 1, 1, 0, 0
4.121297, 1, 1, 1, 0, 1
4.122293, 1, 1, 1, 0, 0
4.122623, 1, 1, 1, 0, 1
4.123624, 1, 1, 1, 0, 0
4.123954, 1, 1, 1, 0, 1
4.124954, 1, 1, 1, 0, 0
4.125285, 1, 1, 1, 0, 1
4.126284, 1, 1, 1, 0, 0
4.126614, 1, 1, 1, 0, 1
4.126948, 1, 1, 1, 0, 0
4.127278, 1, 1, 1, 0, 1
4.127611, 1, 1, 1, 0, 0
4.127941, 1, 1, 1, 0, 1
4.128275, 1, 1, 1, 0, 0
4.128605, 1, 1, 1, 0, 1
4.128938, 1, 1, 1, 0, 0
4.129268, 1, 1, 1, 0, 1
4.129602, 1, 1, 1, 0, 0
4.129932, 1, 1, 1, 0, 1
4.130265, 1, 1, 1, 0, 0
4.130595, 1, 1, 1, 0, 1
4.130928, 1, 1, 1, 0, 0
4.131259, 1, 1, 1, 0, 1
4.131592, 1, 1, 1, 0, 0
4.131922, 1, 1, 1, 0, 1
4.132256, 1, 1, 1, 0, 0
4.132586, 1, 1, 1, 0, 1
4.132919, 1, 1, 1, 0, 0
4.133249, 1, 1, 1, 0, 1
4.134249, 1, 1, 1, 0, 0
4.134579, 1, 1, 1, 0, 1
4.135579, 1, 1, 1, 0, 0
4.135909, 1, 1, 1, 0, 1
4.136908, 1, 1, 1, 0, 0
4.137239, 1, 1, 1, 0, 1
4.138238, 1, 1, 1, 0, 0
4.138568, 1, 1, 1, 0, 1
4.138901, 1, 1, 1, 0, 0
4.139232, 1, 1, 1, 0, 1
4.139565, 1, 1, 1, 0, 0
4.139895, 1, 1, 1, 0, 1
4.140229, 1, 1, 1, 0, 0
4.140559, 1, 1, 1, 0, 1
4.140892, 1, 1, 1, 0, 0
4.141222, 1, 1, 1, 0, 1
4.141556, 1, 1, 1, 0, 0
4.141886, 1, 1, 1, 0, 1
4.142082, 1, 1, 1, 0, 0
4.142084, 0, 0, 0, 0, 0
4.142294, 1, 1, 0, 0, 0
4.142295, 1, 1, 1, 1, 0
4.142362, 0, 0, 0, 0, 0
4.89965, 1, 1, 0, 1, 0
4.899656, 1, 1, 0, 1, 1
4.900652, 1, 1, 0, 1, 0
4.900982, 1, 1, 0, 1, 1
4.901983, 1, 1, 0, 1, 0
4.902313, 1, 1, 0, 1, 1
4.903312, 1, 1, 0, 1, 0
4.903642, 1, 1, 0, 1, 1
4.904641, 1, 1, 0, 1, 0
4.904972, 1, 1, 0, 1, 1
4.905305, 1, 1, 0, 1, 0
4.905635, 1, 1, 0, 1, 1
4.905968, 1, 1, 0, 1, 0
4.906298, 1, 1, 0, 1, 1
4.906631, 1, 1, 0, 1, 0
4.906961, 1, 1, 0, 1, 1
4.907294, 1, 1, 0, 1, 0
4.907625, 1, 1, 0, 1, 1
4.907958, 1, 1, 0, 1, 0
4.908288, 1, 1, 0, 1, 1
4.908621, 1, 1, 0, 1, 0
4.908951, 1, 1, 0, 1, 1
4.909284, 1, 1, 0, 1, 0
4.909614, 1, 1, 0, 1, 1
4.909947, 1, 1, 0, 1, 0
4.910278, 1, 1, 0, 1, 1
4.910611, 1, 1, 0, 1, 0
4.910941, 1, 1, 0, 1, 1
4.911274, 1, 1, 0, 1, 0
4.911604, 1, 1, 0, 1, 1
4.911937, 1, 1, 0, 1, 0
4.912267, 1, 1, 0, 1, 1
4.9126, 1, 1, 0, 1, 0
4.912931, 1, 1, 0, 1, 1
4.913264, 1, 1, 0, 1, 0
4.913594, 1, 1, 0, 1, 1
4.913927, 1, 1, 0, 1, 0
4.914257, 1, 1, 0, 1, 1
4.91459, 1, 1, 0, 1, 0
4.91492, 1, 1, 0, 1, 1
4.915253, 1, 1, 0, 1, 0
4.915584, 1, 1, 0, 1, 1
4.915917, 1, 1, 0, 1, 0
4.916247, 1, 1, 0, 1, 1
4.91658, 1, 1, 0, 1, 0
4.91691, 1, 1, 0, 1, 1
4.917243, 1, 1, 0, 1, 0
4.917573, 1, 1, 0, 1, 1
4.917906, 1, 1, 0, 1, 0
4.918237, 1, 1, 0, 1, 1
4.91857, 1, 1, 0, 1, 0
4.9189, 1, 1, 0, 1, 1
4.919233, 1, 1, 0, 1, 0
4.919563, 1, 1, 0, 1, 1
4.919896, 1, 1, 0, 1, 0
4.920227, 1, 1, 0, 1, 1
4.92056, 1, 1, 0, 1, 0
4.92089, 1, 1, 0, 1, 1
4.921223, 1, 1, 0, 1, 0
4.921553, 1, 1, 0, 1, 1
4.921886, 1, 1, 0, 1, 0
4.922216, 1, 1, 0, 1, 1
4.922549, 1, 1, 0, 1, 0
4.92288, 1, 1, 0, 1, 1
4.923213, 1, 1, 0, 1, 0
4.923543, 1, 1, 0, 1, 1
4.923876, 1, 1, 0, 1, 0
4.924206, 1, 1, 0, 1, 1
4.924539, 1, 1, 0, 1, 0
4.92487, 1, 1, 0, 1, 1
4.925203, 1, 1, 0, 1, 0
4.925533, 1, 1, 0, 1, 1
4.925866, 1, 1, 0, 1, 0
4.926196, 1, 1, 0, 1, 1
4.926529, 1, 1, 0, 1, 0
4.926859, 1, 1, 0, 1, 1
4.927192, 1, 1, 0, 1, 0
4.927523, 1, 1, 0, 1, 1
4.927856, 1, 1, 0, 1, 0
4.928186, 1, 1, 0, 1, 1
4.928519, 1, 1, 0, 1, 0
4.928849, 1, 1, 0, 1, 1
4.929182, 1, 1, 0, 1, 0
4.929513, 1, 1, 0, 1, 1
4.929846, 1, 1, 0, 1, 0
4.930176, 1, 1, 0, 1, 1
4.930509, 1, 1, 0, 1, 0
4.930839, 1, 1, 0, 1, 1
4.931172, 1, 1, 0, 1, 0
4.931502, 1, 1, 0, 1, 1
4.932502, 1, 1, 0, 1, 0
4.932832, 1, 1, 0, 1, 1
4.933831, 1, 1, 0, 1, 0
4.934161, 1, 1, 0, 1, 1
4.93516, 1, 1, 0, 1, 0
4.935491, 1, 1, 0, 1, 1
4.93649, 1, 1, 0, 1, 0
4.93682, 1, 1, 0, 1, 1
4.937153, 1, 1, 0, 1, 0
4.937483, 1, 1, 0, 1, 1
4.937816, 1, 1, 0, 1, 0
4.938147, 1, 1, 0, 1, 1
4.93848, 1, 1, 0, 1, 0
4.93881, 1, 1, 0, 1, 1
4.939143, 1, 1, 0, 1, 0
4.939473, 1, 1, 0, 1, 1
4.939806, 1, 1, 0, 1, 0
4.940137, 1, 1, 0, 1, 1
4.94047, 1, 1, 0, 1, 0
4.9408, 1, 1, 0, 1, 1
4.941133, 1, 1, 0, 1, 0
4.941463, 1, 1, 0, 1, 1
4.941796, 1, 1, 0, 1, 0
4.942127, 1, 1, 0, 1, 1
4.94246, 1, 1, 0, 1, 0
4.94279, 1, 1, 0, 1, 1
4.943123, 1, 1, 0, 1, 0
4.943453, 1, 1, 0, 1, 1
4.943786, 1, 1, 0, 1, 0
4.944117, 1, 1, 0, 1, 1
4.94445, 1, 1, 0, 1, 0
4.94478, 1, 1, 0, 1, 1
4.945113, 1, 1, 0, 1, 0
4.945443, 1, 1, 0, 1, 1
4.945776, 1, 1, 0, 1, 0
4.946107, 1, 1, 0, 1, 1
4.94644, 1, 1, 0, 1, 0
4.94677, 1, 1, 0, 1, 1
4.947103, 1, 1, 0, 1, 0
4.947433, 1, 1, 0, 1, 1
